LineId,Date,Time,Pid,Tid,Level,Component,Content,EventTemplate,EventId
113,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"overlapAmount:196.0, previousNotificationEnd:0.0, newYTranslation:-196.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-529","overlapAmount:., previousNotificationEnd:., newYTranslation:-., location:, i:, getTopPadding:., getLocationOnScreen():-",cd399a7b
114,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:180, i:0","state.clipTopAmount:, i:",90f8d44c
115,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-529.0","updateClipping isOverlap:true, getTopPadding=., Translation=-.",5dda61ac
116,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap:true,643ab8b3
117,03-17,16:13:46.232,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller does not hold REAL_GET_TASKS; limiting output,5b6c521e
118,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000500 newVal=40000600 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis= mask= oldVal= newVal= diff= fullscreenStackVis= dockedStackVis=, fullscreenStackBounds=Rect(, - , ), dockedStackBounds=Rect(, - , )",813bf928
119,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600","notifyUiVisibilityChanged:vis=, SystemUiVisibility=",46bdb8c8
120,03-17,16:13:46.241,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
121,03-17,16:13:46.242,2227,2227,I,PanelView,onExpandingStarted,onExpandingStarted,f02115d0
122,03-17,16:13:46.250,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
123,03-17,16:13:46.250,2227,2227,I,PanelView,onTrackingStarted,onTrackingStarted,cd7563b4
124,03-17,16:13:46.277,1702,14640,I,WindowManager,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,Destroying surface Surface(name=) called by : : : : : : : :,03b7bdaf
125,03-17,16:13:46.285,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
126,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"overlapAmount:146.0, previousNotificationEnd:0.0, newYTranslation:-146.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-479","overlapAmount:., previousNotificationEnd:., newYTranslation:-., location:, i:, getTopPadding:., getLocationOnScreen():-",cd399a7b
127,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:130, i:0","state.clipTopAmount:, i:",90f8d44c
128,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-479.0","updateClipping isOverlap:true, getTopPadding=., Translation=-.",5dda61ac
129,03-17,16:13:46.291,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap:true,643ab8b3
130,03-17,16:13:46.304,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
131,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"overlapAmount:119.0, previousNotificationEnd:0.0, newYTranslation:-119.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-452","overlapAmount:., previousNotificationEnd:., newYTranslation:-., location:, i:, getTopPadding:., getLocationOnScreen():-",cd399a7b
132,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:103, i:0","state.clipTopAmount:, i:",90f8d44c
133,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-452.0","updateClipping isOverlap:true, getTopPadding=., Translation=-.",5dda61ac
134,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap:true,643ab8b3
135,03-17,16:13:46.317,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
136,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"overlapAmount:85.0, previousNotificationEnd:0.0, newYTranslation:-85.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-418","overlapAmount:., previousNotificationEnd:., newYTranslation:-., location:, i:, getTopPadding:., getLocationOnScreen():-",cd399a7b
137,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:69, i:0","state.clipTopAmount:, i:",90f8d44c
138,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-418.0","updateClipping isOverlap:true, getTopPadding=., Translation=-.",5dda61ac
139,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap:true,643ab8b3
140,03-17,16:13:46.338,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
141,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"overlapAmount:46.0, previousNotificationEnd:0.0, newYTranslation:-46.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-379","overlapAmount:., previousNotificationEnd:., newYTranslation:-., location:, i:, getTopPadding:., getLocationOnScreen():-",cd399a7b
142,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:30, i:0","state.clipTopAmount:, i:",90f8d44c
143,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-379.0","updateClipping isOverlap:true, getTopPadding=., Translation=-.",5dda61ac
144,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap:true,643ab8b3
145,03-17,16:13:46.350,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
146,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"overlapAmount:5.0, previousNotificationEnd:0.0, newYTranslation:-5.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-338","overlapAmount:., previousNotificationEnd:., newYTranslation:-., location:, i:, getTopPadding:., getLocationOnScreen():-",cd399a7b
147,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:-1, i:0","state.clipTopAmount:-, i:",1436932e
148,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-338.0","updateClipping isOverlap:true, getTopPadding=., Translation=-.",5dda61ac
149,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap:true,643ab8b3
150,03-17,16:13:46.368,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
151,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-293.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
152,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
153,03-17,16:13:46.388,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
154,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-250.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
155,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
156,03-17,16:13:46.394,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
157,03-17,16:13:46.397,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,482e1e93
158,03-17,16:13:46.398,2227,2227,I,PanelView,"onTouchEvent::1, x=296.0, y=327.0","onTouchEvent::, x=., y=.",99476f0e
159,03-17,16:13:46.398,2227,2227,I,PanelView,cancelPeek: false,cancelPeek: false,522cc439
160,03-17,16:13:46.398,2227,2227,I,PanelView,"flingToHeight: vel=2849.079, expand=true, target=553.0, collapseSpeedUpFactor=1.0, expandBecauseOfFalsing=false","flingToHeight: vel=., expand=true, target=., collapseSpeedUpFactor=., expandBecauseOfFalsing=false",78b84fee
161,03-17,16:13:46.398,2227,2227,I,PanelView,onTrackingStopped: true,onTrackingStopped: true,263f405d
162,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-240.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
163,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
164,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-200.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
165,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
166,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-168.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
167,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
168,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
169,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
170,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-113.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
171,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
172,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-90.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
173,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
174,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-72.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
175,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
176,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-55.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
177,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
178,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-40.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
179,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
180,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-29.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
181,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
182,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-19.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
183,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
184,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-11.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
185,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
186,03-17,16:13:46.601,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-6.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
187,03-17,16:13:46.602,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
188,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-2.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
189,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
190,03-17,16:13:46.635,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-1.0","updateClipping isOverlap:false, getTopPadding=., Translation=-.",40a8f273
191,03-17,16:13:46.635,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
192,03-17,16:13:46.652,2227,2227,I,PanelView,onExpandingFinished,onExpandingFinished,b5721111
193,03-17,16:13:46.653,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","updateClipping isOverlap:false, getTopPadding=., Translation=.",b0c30533
194,03-17,16:13:46.653,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
195,03-17,16:13:46.654,1702,10454,W,ActivityManager,Sending non-protected broadcast com.android.systemui.statusbar.visible.change from system 2227:com.android.systemui/u0a37 pkg com.android.systemui,Sending non-protected broadcast from system : pkg,d6cac69c
196,03-17,16:13:46.671,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,logNotificationVisibilityChanges runInThread start,dac08128
197,03-17,16:13:46.671,1702,17633,I,NotificationManager,onNotificationVisibilityChanged called,onNotificationVisibilityChanged called,fbd5de68
198,03-17,16:13:46.672,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,logNotificationVisibilityChanges runInThread over,eda14053
199,03-17,16:13:46.764,2227,2794,E,KeyguardUpdateMonitor,isSimPinSecure mSimDatas is null or empty,isSimPinSecure mSimDatas is null or empty,6ed37c98
200,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,registerCallback not in UI.,registerCallback not in UI.,2f983de0
201,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,android.util.AndroidRuntimeException: Must execute in UI,: Must execute in UI,a185ec84
202,03-17,16:13:46.765,2227,2794,V,KeyguardUpdateMonitor,*** register callback for com.android.systemui.statusbar.policy.KeyguardMonitor@712d093,*** register callback for @,438652c4
203,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,registerCallback not in UI.,registerCallback not in UI.,2f983de0
204,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,android.util.AndroidRuntimeException: Must execute in UI,: Must execute in UI,a185ec84
205,03-17,16:13:46.765,2227,2794,V,KeyguardUpdateMonitor,*** unregister callback for null,*** unregister callback for null,3ad5a38d
206,03-17,16:13:46.778,2626,2839,D,PhoneInterfaceManager,[PhoneIntfMgr] getDataEnabled: subId=1 phoneId=1,[PhoneIntfMgr] getDataEnabled: subId= phoneId=,6324942b
207,03-17,16:13:46.778,2626,2839,D,PhoneInterfaceManager,[PhoneIntfMgr] getDataEnabled: subId=1 retVal=true,[PhoneIntfMgr] getDataEnabled: subId= retVal=true,97cc7ea3
208,03-17,16:13:47.012,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261851646, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=, event=, flags=, uid=",e58abc89
209,03-17,16:13:47.013,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready=true,policy=,wakefulness=,wksummary=,uasummary=,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=,auto=-,adj=.0userId=",0f9ade43
210,03-17,16:13:47.016,2227,2227,I,PanelView,"onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=317.0, y[0]=419.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261851646, downTime=261851646, deviceId=3, source=0x1002 }, mBlockTouches=false","onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=, id[]=, x[]=., y[]=., toolType[]=TOOL_TYPE_FINGER, buttonState=, metaState=, flags=, edgeFlags=, pointerCount=, historySize=, eventTime=, downTime=, deviceId=, source= }, mBlockTouches=false",bd0ad380
211,03-17,16:13:47.038,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","updateClipping isOverlap:false, getTopPadding=., Translation=.",b0c30533
212,03-17,16:13:47.038,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,b794132a
