LineId,Month,Date,Time,User,Component,PID,Address,Content,EventTemplate,EventId
104,Jul,1,11:41:55,calvisitor-10-105-160-95,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager : : setAwdlSuspendedMode ( ) Suspending AWDL , enterQuietMode ( true )",938e878e
105,Jul,1,11:43:08,authorMacBook-Pro,UserEventAgent,43,,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),Captive : [ CNInfoNetworkActive : 1748 ] en0 : SSID ' CalVisitor ' making interface primary ( cache indicates network not captive ),9411349a
106,Jul,1,11:43:23,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16227 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
107,Jul,1,11:44:20,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,IOThunderboltSwitch < 0 > ( #spec# ) : : listenerCallback - Thunderbolt HPD packet for route = #spec# port = #spec# unplug = #spec#,3297072d
108,Jul,1,11:44:25,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,en0 : : IO80211Interface : : postMessage bssid changed,b1ea1618
109,Jul,1,11:44:26,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,IO80211AWDLPeerManager : : setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,ffb67223
110,Jul,1,11:46:16,calvisitor-10-105-160-95,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,- [ NetworkAnalyticsEngine _writeJournalRecord : fromCellFingerprint : key : atLOI : ofKind : lqm : isFaulty : ] Hashing of the primary key failed. Dropping the journal record.,4de07ebb
111,Jul,1,11:46:16,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn : : systemWakeCall - messageType = #spec#,8261cdba
112,Jul,1,11:46:19,authorMacBook-Pro,sharingd,30299,,11:46:19.229 : Finished generating hashes,11 : 46 : 19.229 : Finished generating hashes,79f5ba8b
113,Jul,1,11:46:21,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Evaluating,Captive : CNPluginHandler en0 : *,c0eac934
114,Jul,1,11:46:36,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16034 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
115,Jul,1,11:46:48,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1277 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
116,Jul,1,11:47:56,authorMacBook-Pro,kernel,0,,ARPT: 626380.467130: ARPT: Wake Reason: Wake on Scan offload,ARPT : * : ARPT : Wake Reason : Wake on Scan offload,c58b5cde
117,Jul,1,11:48:28,calvisitor-10-105-160-95,AddressBookSourceSync,31471,,Unrecognized attribute value: t:AbchPersonItemType,Unrecognized attribute value : t : AbchPersonItemType,8b19a29f
118,Jul,1,11:48:43,calvisitor-10-105-160-95,kernel,0,,"PM response took 1938 ms (54, powerd)","PM response took #spec# ms ( 54 , powerd )",b8b99dc8
119,Jul,1,11:49:29,calvisitor-10-105-160-95,QQ,10018,,tcp_connection_destination_perform_socket_connect 19110 connectx to 183.57.48.75:80@0 failed: [50] Network is down,tcp_connection_destination_perform_socket_connect #spec# connectx to #spec# @0 failed : [ 50 ] Network is down,9c2bd72a
120,Jul,1,11:49:29,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort : Link Down on en0. Reason #spec# ( Disassociated because station leaving ) .,1d8d1c04
121,Jul,1,11:49:29,authorMacBook-Pro,sharingd,30299,,11:49:29.473 : BTLE scanner Powered On,11 : 49 : 29.473 : BTLE scanner Powered On,eb834366
122,Jul,1,11:49:29,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","USBMSC Identifier ( non-unique ) : #spec# #spec# #spec# #spec# , #spec#",4968d77f
123,Jul,1,11:49:29,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,__73- [ NetworkAnalyticsEngine observeValueForKeyPath : ofObject : change : context : ] _block_invoke unexpected switch value #spec#,73256b94
124,Jul,1,11:49:30,authorMacBook-Pro,corecaptured,31480,,CCXPCService::setStreamEventHandler Registered for notification callback.,CCXPCService : : setStreamEventHandler Registered for notification callback.,e06807ec
125,Jul,1,11:49:30,authorMacBook-Pro,Dropbox,24019,,[0701/114930:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,[ 0701/114930 : WARNING : dns_config_service_posix.cc ( 306 ) ] Failed to read DnsConfig.,6120d87a
126,Jul,1,11:49:35,calvisitor-10-105-160-95,cdpd,11807,,Saw change in network reachability (isReachable=2),Saw change in network reachability ( isReachable = * ),753a7f7f
127,Jul,1,11:51:02,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),[HID] [ ATC ] AppleDeviceManagementHIDEventService : : processWakeReason Wake reason : Host ( #spec# ),993fa3cb
128,Jul,1,11:51:07,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:03,en0 : BSSID changed to 5c : 50 : 15 : 36 : bc : 03,ae4e42f5
129,Jul,1,11:51:11,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15759 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
130,Jul,1,11:51:12,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4439 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
131,Jul,1,11:51:22,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4429 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
132,Jul,1,11:51:25,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31496,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub ConnectToServer : connect ( ) - > No of tries : #spec#,3925f246
133,Jul,1,11:53:45,calvisitor-10-105-160-95,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,AppleThunderboltGenericHAL : : earlyWake - complete - took #spec# milliseconds,b2eac4df
134,Jul,1,11:53:45,authorMacBook-Pro,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","Setting BTCoex Config : enable_2G : 1 , profile_2g : 0 , enable_5G : 1 , profile_5G : 0",5c5b046a
135,Jul,1,11:53:49,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,- [ NETClientConnection effectiveBundleID ] using process name * as bundle ID ( this is expected for daemons without bundle ID,4a63014a
136,Jul,1,11:55:14,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort : Link Down on en0. Reason #spec# ( Disassociated because station leaving ) .,1d8d1c04
137,Jul,1,11:55:24,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4187 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
138,Jul,1,11:55:24,calvisitor-10-105-160-95,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4099 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
139,Jul,1,11:58:27,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626625.204595: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 3034132215, Ack 528237229, Win size 278","ARPT : 626625.204595 : wl0 : wl_update_tcpkeep_seq : Updated #spec# from UserClient Seq 3034132215 , Ack 528237229 , Win size #spec#",14209989
140,Jul,1,11:58:27,authorMacBook-Pro,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15323 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
141,Jul,1,12:12:04,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn : : systemWakeCall - messageType = #spec#,8261cdba
142,Jul,1,12:12:21,calvisitor-10-105-160-95,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure : Error Domain = #spec# Code = 1035 ""Account identity not set"" UserInfo = { NSDescription = Account identity not set }",cbc000a0
143,Jul,1,12:26:01,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 427826 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
144,Jul,1,12:26:01,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2350 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
145,Jul,1,12:39:29,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1542 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
146,Jul,1,12:39:55,calvisitor-10-105-160-95,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1428 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
147,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,"RTC: Maintenance 2017/7/1 19:52:56, sleep 2017/7/1 19:40:18","RTC : Maintenance #spec# 19 : 52 : 56 , sleep #spec# #spec#",5fa01cf7
148,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::wakeEventHandlerThread,* : : *,881f3c82
149,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,"en0: channel changed to 132,+1","en0 : channel changed to * , +1",03c171d7
150,Jul,1,12:53:53,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626908.045241: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT : * : wl0 : setup_keepalive : interval 900 , retry_interval 30 , retry_count #spec#",0a7a3ad5
151,Jul,1,13:06:35,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Up on awdl0,AirPort : Link Up on awdl0,a48db05e
152,Jul,1,13:20:12,calvisitor-10-105-160-95,sharingd,30299,,13:20:12.402 : BTLE scanner Powered On,13 : 20 : 12.402 : BTLE scanner Powered On,669a129f
153,Jul,1,13:20:12,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 424575 seconds.  Ignoring.","#spec# : scheduler_evaluate_activity told me to run this job ; however , but the start time isn ' t for #spec# seconds. Ignoring.",8c1bfb7f
154,Jul,1,13:20:31,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31588,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub ConnectToServer : connect ( ) - > No of tries : #spec#,3925f246
155,Jul,1,13:20:33,calvisitor-10-105-160-95,sandboxd,129,[31588],com.apple.Addres(31588) deny network-outbound /private/var/run/mDNSResponder,#spec# ( * ) deny network-outbound #spec#,f1fd7d4b
156,Jul,1,13:34:07,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31595,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub ConnectToServer : connect ( ) - > No of tries : #spec#,3925f246
157,Jul,1,13:41:48,calvisitor-10-105-160-95,kernel,0,,RTC: PowerByCalendarDate setting ignored,RTC : PowerByCalendarDate setting ignored,16771da2
158,Jul,1,13:41:58,calvisitor-10-105-160-95,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,Thermal pressure state : #spec# Memory pressure state : #spec#,6eafbec2
159,Jul,1,13:42:01,calvisitor-10-105-160-95,locationd,82,,Location icon should now be in state 'Active',Location icon should now be in state ' * ',22866518
160,Jul,1,13:42:41,calvisitor-10-105-160-95,kernel,0,,ARPT: 627141.702095: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,ARPT : 627141.702095 : wl0 : MDNS : IPV6 Addr : 2607 : f140 : 6000 : 8 : c6b3 : 1ff : fecd : 467f,5a629cee
161,Jul,1,13:44:07,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31608,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,dnssd_clientstub ConnectToServer : connect ( ) - > No of tries : #spec#,3925f246
162,Jul,1,13:47:33,calvisitor-10-105-160-95,kernel,0,,en0: 802.11d country code set to 'X3'.,en0 : 802.11d country code set to ' X3 ' .,576eace4
163,Jul,1,13:47:33,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,IO80211AWDLPeerManager : : setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,2782e72c
164,Jul,1,13:47:53,calvisitor-10-105-160-95,kernel,0,,en0: channel changed to 6,en0 : channel changed to #spec#,49fbcbe1
165,Jul,1,13:49:09,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","USBMSC Identifier ( non-unique ) : #spec# #spec# #spec# #spec# , #spec#",4968d77f
166,Jul,1,14:01:24,calvisitor-10-105-160-95,kernel,0,,"ARPT: 627305.613279: wl0: setup_keepalive: Seq: 1664112163, Ack: 818851215, Win size: 4096","ARPT : 627305.613279 : wl0 : setup_keepalive : Seq : 1664112163 , Ack : 818851215 , Win size : #spec#",0615746f
167,Jul,1,14:14:51,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn : : systemWakeCall - messageType = #spec#,8261cdba
168,Jul,1,14:28:27,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,IOThunderboltSwitch < 0 > ( #spec# ) : : listenerCallback - Thunderbolt HPD packet for route = #spec# port = #spec# unplug = #spec#,3297072d
169,Jul,1,14:28:55,calvisitor-10-105-160-95,kernel,0,,ARPT: 627355.597577: ARPT: Wake Reason: Wake on Scan offload,ARPT : * : ARPT : Wake Reason : Wake on Scan offload,c58b5cde
170,Jul,1,14:29:01,calvisitor-10-105-160-95,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,QQ ( 10018 ) deny mach-lookup #spec#,bae97ce2
171,Jul,1,14:38:45,calvisitor-10-105-160-95,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure state : #spec# Memory pressure state : #spec#,6eafbec2
172,Jul,1,14:52:03,calvisitor-10-105-160-95,kernel,0,,"RTC: Maintenance 2017/7/1 21:52:00, sleep 2017/7/1 21:39:51","RTC : Maintenance #spec# 21 : 52 : 00 , sleep #spec# #spec#",fc4fe1a1
173,Jul,1,14:52:03,calvisitor-10-105-160-95,kernel,0,,[HID] [MT] AppleMultitouchDevice::willTerminate entered,[HID] [ MT ] AppleMultitouchDevice : : * entered,d53ee590
174,Jul,1,14:52:03,calvisitor-10-105-160-95,blued,85,,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,[ BluetoothHIDDeviceController ] *,ca6957a2
175,Jul,1,15:05:42,calvisitor-10-105-160-95,kernel,0,,PMStats: Hibernate read took 197 ms,PMStats : Hibernate read took #spec# ms,b62e0b54
176,Jul,1,15:05:47,calvisitor-10-105-160-95,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure : Error Domain = #spec# Code = 1035 ""Account identity not set"" UserInfo = { NSDescription = Account identity not set }",cbc000a0
177,Jul,1,15:05:51,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31654,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer : connect ( ) failed path : #spec# Socket : 4 Err : -1 Errno : 1 Operation not permitted,85fbe749
178,Jul,1,19:43:22,calvisitor-10-105-160-95,kernel,0,,"pages 1471315, wire 491253, act 449877, inact 3, cleaned 0 spec 5, zf 23, throt 0, compr 345876, xpmapped 40000","pages 1471315 , wire 491253 , act 449877 , inact 3 , cleaned #spec# spec 5 , zf 23 , throt 0 , compr 345876 , xpmapped #spec#",da712098
179,Jul,1,19:43:22,calvisitor-10-105-160-95,VDCAssistant,213,,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)","VDCAssistant : Found a camera ( #spec# ) , but was not able to start it up ( #spec# -- ( os/kern ) successful )",da1865a9
180,Jul,1,19:43:22,calvisitor-10-105-160-95,WindowServer,184,,handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa823a04400(2004) (lock state: 3),handle_will_sleep_auth_and_shield_windows : Reordering authw #spec# ( 2004 ) ( lock state : 3 ),04c2cd95
181,Jul,1,19:43:32,calvisitor-10-105-163-202,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,__73- [ NetworkAnalyticsEngine observeValueForKeyPath : ofObject : change : context : ] _block_invoke unexpected switch value #spec#,73256b94
182,Jul,1,19:43:36,calvisitor-10-105-163-202,QQ,10018,,button report: 0x8002bdf,button report : #spec#,93344b6e
183,Jul,1,19:46:26,calvisitor-10-105-163-202,GoogleSoftwareUpdateAgent,31702,,"2017-07-01 19:46:26.133 GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <KSUpdateEngine:0x100259c60 ticketStore=<KSPersistentTicketStore:0x100253770 store=<KSKeyedPersistentStore:0x100254d10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100254d80 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x100259e70 delegate=<KSUpdateEngine:0x100259c60> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x1002594d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >","2017-07-01 19 : 46 : 26.133 GoogleSoftwareUpdateAgent [ 31702/ #spec# ] [ lvl = 2 ] - [ KSAgentApp ( KeystoneThread ) runKeystonesInThreadWithArg : ] Checking with local engine : < KSUpdateEngine : #spec# ticketStore = < KSPersistentTicketStore : #spec# store = < KSKeyedPersistentStore : #spec# path = "" #spec# "" lockFile = < KSLockFile : #spec# path = "" #spec# "" locked = NO > > > processor = < KSActionProcessor : #spec# delegate = < KSUpdateEngine : #spec# > isProcessing = NO actionsCompleted = 0 progress = 0.00 errors = 0 currentActionErrors = 0 events = 0 currentActionEvents = 0 actionQueue = ( ) > delegate = ( null ) serverInfoStore = < KSServerPrivateInfoStore : #spec# path = "" #spec# "" > errors = 0 >",d55ccf05
