LineId,Time,Component,Pid,Content,EventTemplate,EventId
217,20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
218,20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,REPORT :,629d6f79
219,20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,<*>,ff52c40c
220,20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,onExtend:1514038548000 1 0 4,c59d6246
221,20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,getTodayTotalDetailSteps =,2ef25739
222,20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,<*>,ff52c40c
223,20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,<*>,ff52c40c
224,20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
225,20171223-22:15:47:661,Step_StandReportReceiver,30002312,REPORT : 7037 5024 150732 240,REPORT :,629d6f79
226,20171223-22:15:47:857,Step_LSC,30002312,onStandStepChanged 3610,<*>,ff52c40c
227,20171223-22:15:47:860,Step_LSC,30002312,onExtend:1514038548000 1 0 4,onExtend:1514038548000 1 0 4,c59d6246
228,20171223-22:15:48:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,getTodayTotalDetailSteps =,2ef25739
229,20171223-22:15:48:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,<*>,ff52c40c
230,20171223-22:15:48:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127439,<*>,ff52c40c
231,20171223-22:15:48:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
232,20171223-22:15:48:174,Step_StandReportReceiver,30002312,REPORT : 7038 5025 150753 240,REPORT :,629d6f79
233,20171223-22:15:48:350,Step_LSC,30002312,onStandStepChanged 3611,<*>,ff52c40c
234,20171223-22:15:48:368,Step_LSC,30002312,onExtend:1514038549000 1 0 4,onExtend:1514038549000 1 0 4,c1423c9a
235,20171223-22:15:48:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,getTodayTotalDetailSteps =,2ef25739
236,20171223-22:15:48:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,<*>,ff52c40c
237,20171223-22:15:48:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127461,<*>,ff52c40c
238,20171223-22:15:48:676,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
239,20171223-22:15:48:679,Step_StandReportReceiver,30002312,REPORT : 7039 5025 150775 240,REPORT :,629d6f79
240,20171223-22:15:49:350,Step_LSC,30002312,onStandStepChanged 3612,<*>,ff52c40c
241,20171223-22:15:49:366,Step_LSC,30002312,onExtend:1514038550000 1 0 4,onExtend:1514038550000 1 0 4,c4fb7e1f
242,20171223-22:15:49:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,getTodayTotalDetailSteps =,2ef25739
243,20171223-22:15:49:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,<*>,ff52c40c
244,20171223-22:15:49:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127482,<*>,ff52c40c
245,20171223-22:15:49:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
246,20171223-22:15:49:676,Step_StandReportReceiver,30002312,REPORT : 7040 5026 150796 240,REPORT :,629d6f79
247,20171223-22:15:49:858,Step_LSC,30002312,onStandStepChanged 3613,<*>,ff52c40c
248,20171223-22:15:49:864,Step_LSC,30002312,onExtend:1514038550000 1 0 4,onExtend:1514038550000 1 0 4,c4fb7e1f
249,20171223-22:15:50:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,getTodayTotalDetailSteps =,2ef25739
250,20171223-22:15:50:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,<*>,ff52c40c
251,20171223-22:15:50:176,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127504,<*>,ff52c40c
252,20171223-22:15:50:181,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
253,20171223-22:15:50:182,Step_StandReportReceiver,30002312,REPORT : 7041 5027 150818 240,REPORT :,629d6f79
254,20171223-22:15:50:850,Step_LSC,30002312,onStandStepChanged 3614,<*>,ff52c40c
255,20171223-22:15:50:864,Step_LSC,30002312,onExtend:1514038551000 1 0 4,onExtend:1514038551000 1 0 4,f6bd4ae7
256,20171223-22:15:51:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,getTodayTotalDetailSteps =,2ef25739
257,20171223-22:15:51:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,<*>,ff52c40c
258,20171223-22:15:51:169,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127525,<*>,ff52c40c
259,20171223-22:15:51:180,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
260,20171223-22:15:51:181,Step_StandReportReceiver,30002312,REPORT : 7042 5027 150839 240,REPORT :,629d6f79
261,20171223-22:15:51:859,Step_LSC,30002312,onStandStepChanged 3616,<*>,ff52c40c
262,20171223-22:15:51:868,Step_LSC,30002312,onExtend:1514038552000 2 0 4,onExtend:1514038552000 2 0 4,468d2f72
263,20171223-22:15:52:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,getTodayTotalDetailSteps =,2ef25739
264,20171223-22:15:52:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,<*>,ff52c40c
265,20171223-22:15:52:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127568,<*>,ff52c40c
266,20171223-22:15:52:183,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
267,20171223-22:15:52:183,Step_StandReportReceiver,30002312,REPORT : 7044 5029 150882 240,REPORT :,629d6f79
268,20171223-22:15:52:349,Step_LSC,30002312,onStandStepChanged 3617,<*>,ff52c40c
269,20171223-22:15:52:363,Step_LSC,30002312,onExtend:1514038553000 1 0 4,onExtend:1514038553000 1 0 4,3cc36ba4
270,20171223-22:15:52:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,getTodayTotalDetailSteps =,2ef25739
271,20171223-22:15:52:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,<*>,ff52c40c
272,20171223-22:15:52:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127589,<*>,ff52c40c
273,20171223-22:15:52:674,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
274,20171223-22:15:52:674,Step_StandReportReceiver,30002312,REPORT : 7045 5030 150903 240,REPORT :,629d6f79
275,20171223-22:15:53:349,Step_LSC,30002312,onStandStepChanged 3619,<*>,ff52c40c
276,20171223-22:15:53:358,Step_LSC,30002312,onExtend:1514038554000 2 0 4,onExtend:1514038554000 2 0 4,5ec38798
277,20171223-22:15:53:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,getTodayTotalDetailSteps =,2ef25739
278,20171223-22:15:53:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,<*>,ff52c40c
279,20171223-22:15:53:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127632,<*>,ff52c40c
280,20171223-22:15:53:673,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
281,20171223-22:15:53:675,Step_StandReportReceiver,30002312,REPORT : 7047 5031 150946 240,REPORT :,629d6f79
282,20171223-22:15:54:350,Step_LSC,30002312,onStandStepChanged 3620,<*>,ff52c40c
283,20171223-22:15:54:359,Step_LSC,30002312,onExtend:1514038555000 1 0 4,onExtend:1514038555000 1 0 4,68a95c93
284,20171223-22:15:54:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,getTodayTotalDetailSteps =,2ef25739
285,20171223-22:15:54:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,<*>,ff52c40c
286,20171223-22:15:54:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127653,<*>,ff52c40c
287,20171223-22:15:54:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
288,20171223-22:15:54:661,Step_StandReportReceiver,30002312,REPORT : 7048 5032 150968 240,REPORT :,629d6f79
289,20171223-22:15:55:349,Step_LSC,30002312,onStandStepChanged 3622,<*>,ff52c40c
290,20171223-22:15:55:359,Step_LSC,30002312,onExtend:1514038556000 2 0 4,onExtend:1514038556000 2 0 4,cad1bfa6
291,20171223-22:15:55:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,getTodayTotalDetailSteps =,2ef25739
292,20171223-22:15:55:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,<*>,ff52c40c
293,20171223-22:15:55:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127696,<*>,ff52c40c
294,20171223-22:15:55:659,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
295,20171223-22:15:55:660,Step_StandReportReceiver,30002312,REPORT : 7050 5033 151011 240,REPORT :,629d6f79
296,20171223-22:15:55:848,Step_LSC,30002312,onStandStepChanged 3624,<*>,ff52c40c
297,20171223-22:15:55:855,Step_LSC,30002312,onExtend:1514038556000 2 0 4,onExtend:1514038556000 2 0 4,cad1bfa6
298,20171223-22:15:56:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,getTodayTotalDetailSteps =,2ef25739
299,20171223-22:15:56:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,<*>,ff52c40c
300,20171223-22:15:56:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127739,<*>,ff52c40c
301,20171223-22:15:56:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
302,20171223-22:15:56:170,Step_StandReportReceiver,30002312,REPORT : 7052 5035 151053 240,REPORT :,629d6f79
303,20171223-22:15:57:851,Step_LSC,30002312,onStandStepChanged 3625,<*>,ff52c40c
304,20171223-22:15:57:863,Step_LSC,30002312,onExtend:1514038558000 1 0 4,onExtend:1514038558000 1 0 4,23e9e34c
305,20171223-22:15:58:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,getTodayTotalDetailSteps =,2ef25739
306,20171223-22:15:58:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,<*>,ff52c40c
307,20171223-22:15:58:170,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127761,<*>,ff52c40c
308,20171223-22:15:58:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
309,20171223-22:15:58:175,Step_StandReportReceiver,30002312,REPORT : 7053 5035 151075 240,REPORT :,629d6f79
310,20171223-22:15:59:849,Step_LSC,30002312,onStandStepChanged 3626,<*>,ff52c40c
311,20171223-22:15:59:865,Step_LSC,30002312,onExtend:1514038560000 1 0 4,onExtend:1514038560000 1 0 4,4d17ce13
312,20171223-22:16:0:119,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
313,20171223-22:16:0:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,getTodayTotalDetailSteps =,2ef25739
314,20171223-22:16:0:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,<*>,ff52c40c
315,20171223-22:16:0:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,<*>,ff52c40c
316,20171223-22:16:0:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
317,20171223-22:16:0:162,Step_StandReportReceiver,30002312,REPORT : 7054 5036 151096 240,REPORT :,629d6f79
318,20171223-22:16:0:849,Step_LSC,30002312,onStandStepChanged 3626,<*>,ff52c40c
319,20171223-22:16:0:859,Step_LSC,30002312,onExtend:1514038561000 0 0 0,onExtend:1514038561000 0 0 0,d22d2f60
320,20171223-22:16:1:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038500000##7054##548458##8661##16256##27204469,getTodayTotalDetailSteps =,2ef25739
321,20171223-22:16:1:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,<*>,ff52c40c
322,20171223-22:16:1:165,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,<*>,ff52c40c
323,20171223-22:16:1:172,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
324,20171223-22:17:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,<*>,ff52c40c
325,20171223-22:17:18:850,Step_LSC,30002312,onStandStepChanged 3626,<*>,ff52c40c
326,20171223-22:17:18:864,Step_LSC,30002312,onExtend:1514038639000 0 0 4,onExtend:1514038639000 0 0 4,ddb62e48
327,20171223-22:17:19:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038500000##7054##548551##8661##16256##27205469,getTodayTotalDetailSteps =,2ef25739
328,20171223-22:17:19:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470,<*>,ff52c40c
329,20171223-22:17:19:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,<*>,ff52c40c
330,20171223-22:17:19:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
331,20171223-22:17:20:348,Step_LSC,30002312,onStandStepChanged 3628,<*>,ff52c40c
332,20171223-22:17:20:358,Step_LSC,30002312,onExtend:1514038641000 2 0 4,onExtend:1514038641000 2 0 4,5ed91a3e
333,20171223-22:17:20:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7054##548552##8661##16256##27283470,getTodayTotalDetailSteps =,2ef25739
334,20171223-22:17:20:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971,<*>,ff52c40c
335,20171223-22:17:20:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127824,<*>,ff52c40c
336,20171223-22:17:20:669,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
337,20171223-22:17:20:675,Step_StandReportReceiver,30002312,REPORT : 7056 5037 151139 240,REPORT :,629d6f79
338,20171223-22:17:20:853,Step_LSC,30002312,onStandStepChanged 3630,<*>,ff52c40c
339,20171223-22:17:20:859,Step_LSC,30002312,onExtend:1514038641000 2 0 4,onExtend:1514038641000 2 0 4,5ed91a3e
340,20171223-22:17:21:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7056##548553##8661##16256##27284971,getTodayTotalDetailSteps =,2ef25739
341,20171223-22:17:21:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7058##548554##8661##16256##27285475,<*>,ff52c40c
342,20171223-22:17:21:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127867,<*>,ff52c40c
343,20171223-22:17:21:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
344,20171223-22:17:21:165,Step_StandReportReceiver,30002312,REPORT : 7058 5039 151182 240,REPORT :,629d6f79
345,20171223-22:17:21:348,Step_LSC,30002312,onStandStepChanged 3632,<*>,ff52c40c
346,20171223-22:17:21:353,Step_LSC,30002312,onExtend:1514038642000 2 0 4,onExtend:1514038642000 2 0 4,bcb37be7
347,20171223-22:17:21:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7058##548554##8661##16256##27285475,getTodayTotalDetailSteps =,2ef25739
348,20171223-22:17:21:649,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7060##548555##8661##16256##27285968,<*>,ff52c40c
349,20171223-22:17:21:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127910,<*>,ff52c40c
350,20171223-22:17:21:663,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
351,20171223-22:17:21:668,Step_StandReportReceiver,30002312,REPORT : 7060 5040 151225 240,REPORT :,629d6f79
352,20171223-22:17:21:850,Step_LSC,30002312,onStandStepChanged 3634,<*>,ff52c40c
353,20171223-22:17:21:859,Step_LSC,30002312,onExtend:1514038642000 2 0 4,onExtend:1514038642000 2 0 4,bcb37be7
354,20171223-22:17:22:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7060##548555##8661##16256##27285968,getTodayTotalDetailSteps =,2ef25739
355,20171223-22:17:22:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7062##548556##8661##16256##27286470,<*>,ff52c40c
356,20171223-22:17:22:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127953,<*>,ff52c40c
357,20171223-22:17:22:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
358,20171223-22:17:22:170,Step_StandReportReceiver,30002312,REPORT : 7062 5042 151268 240,REPORT :,629d6f79
359,20171223-22:17:22:348,Step_LSC,30002312,onStandStepChanged 3636,<*>,ff52c40c
360,20171223-22:17:22:363,Step_LSC,30002312,onExtend:1514038643000 2 0 4,onExtend:1514038643000 2 0 4,7ecadf08
361,20171223-22:17:22:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7062##548556##8661##16256##27286470,getTodayTotalDetailSteps =,2ef25739
362,20171223-22:17:22:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7064##548557##8661##16256##27286970,<*>,ff52c40c
363,20171223-22:17:22:661,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127996,<*>,ff52c40c
364,20171223-22:17:22:665,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
365,20171223-22:17:22:665,Step_StandReportReceiver,30002312,REPORT : 7064 5043 151310 240,REPORT :,629d6f79
366,20171223-22:17:22:849,Step_LSC,30002312,onStandStepChanged 3638,<*>,ff52c40c
367,20171223-22:17:22:859,Step_LSC,30002312,onExtend:1514038643000 2 0 4,onExtend:1514038643000 2 0 4,7ecadf08
368,20171223-22:17:23:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7064##548557##8661##16256##27286970,getTodayTotalDetailSteps =,2ef25739
369,20171223-22:17:23:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7066##548558##8661##16256##27287469,<*>,ff52c40c
370,20171223-22:17:23:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128039,<*>,ff52c40c
371,20171223-22:17:23:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
372,20171223-22:17:23:165,Step_StandReportReceiver,30002312,REPORT : 7066 5045 151353 240,REPORT :,629d6f79
373,20171223-22:17:23:348,Step_LSC,30002312,onStandStepChanged 3640,<*>,ff52c40c
374,20171223-22:17:23:358,Step_LSC,30002312,onExtend:1514038644000 2 0 4,onExtend:1514038644000 2 0 4,f4cee596
375,20171223-22:17:23:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7066##548558##8661##16256##27287469,getTodayTotalDetailSteps =,2ef25739
376,20171223-22:17:23:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7068##548559##8661##16256##27287972,<*>,ff52c40c
377,20171223-22:17:23:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128081,<*>,ff52c40c
378,20171223-22:17:23:667,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
379,20171223-22:17:23:668,Step_StandReportReceiver,30002312,REPORT : 7068 5046 151396 240,REPORT :,629d6f79
380,20171223-22:17:23:851,Step_LSC,30002312,onStandStepChanged 3642,<*>,ff52c40c
381,20171223-22:17:23:861,Step_LSC,30002312,onExtend:1514038644000 2 0 4,onExtend:1514038644000 2 0 4,f4cee596
382,20171223-22:17:24:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7068##548559##8661##16256##27287972,getTodayTotalDetailSteps =,2ef25739
383,20171223-22:17:24:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7070##548560##8661##16256##27288471,<*>,ff52c40c
384,20171223-22:17:24:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128124,<*>,ff52c40c
385,20171223-22:17:24:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,<*>,ff52c40c
386,20171223-22:17:24:167,Step_StandReportReceiver,30002312,REPORT : 7070 5047 151439 240,REPORT :,629d6f79
387,20171223-22:17:24:348,Step_LSC,30002312,onStandStepChanged 3643,<*>,ff52c40c
388,20171223-22:17:24:359,Step_LSC,30002312,onExtend:1514038645000 1 0 4,onExtend:1514038645000 1 0 4,0688924e
