LineId,Time,Component,Pid,Content,EventId,EventTemplate
200,20171223-22:15:45:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,0abafcf6,<*> <*> = <*>
201,20171223-22:15:45:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,NONE,NONE
202,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
203,20171223-22:15:45:658,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
204,20171223-22:15:45:659,Step_StandReportReceiver,30002312,REPORT : 7034 5022 150668 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
205,20171223-22:15:45:848,Step_LSC,30002312,onStandStepChanged 3607,93067dc4,onStandStepChanged <*>
206,20171223-22:15:45:851,Step_LSC,30002312,onExtend:1514038546000 1 0 4,3e662616,<*> <*> 0 <*>
207,20171223-22:15:46:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,0abafcf6,<*> <*> = <*>
208,20171223-22:15:46:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,NONE,NONE
209,20171223-22:15:46:157,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127375,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
210,20171223-22:15:46:160,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
211,20171223-22:15:46:164,Step_StandReportReceiver,30002312,REPORT : 7035 5022 150689 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
212,20171223-22:15:46:349,Step_LSC,30002312,onStandStepChanged 3608,93067dc4,onStandStepChanged <*>
213,20171223-22:15:46:355,Step_LSC,30002312,onExtend:1514038547000 1 0 4,3e662616,<*> <*> 0 <*>
214,20171223-22:15:46:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,0abafcf6,<*> <*> = <*>
215,20171223-22:15:46:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,NONE,NONE
216,20171223-22:15:46:674,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127396,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
217,20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
218,20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
219,20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,93067dc4,onStandStepChanged <*>
220,20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,3e662616,<*> <*> 0 <*>
221,20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,0abafcf6,<*> <*> = <*>
222,20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,NONE,NONE
223,20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
224,20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
225,20171223-22:15:47:661,Step_StandReportReceiver,30002312,REPORT : 7037 5024 150732 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
226,20171223-22:15:47:857,Step_LSC,30002312,onStandStepChanged 3610,93067dc4,onStandStepChanged <*>
227,20171223-22:15:47:860,Step_LSC,30002312,onExtend:1514038548000 1 0 4,3e662616,<*> <*> 0 <*>
228,20171223-22:15:48:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,0abafcf6,<*> <*> = <*>
229,20171223-22:15:48:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,NONE,NONE
230,20171223-22:15:48:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127439,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
231,20171223-22:15:48:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
232,20171223-22:15:48:174,Step_StandReportReceiver,30002312,REPORT : 7038 5025 150753 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
233,20171223-22:15:48:350,Step_LSC,30002312,onStandStepChanged 3611,93067dc4,onStandStepChanged <*>
234,20171223-22:15:48:368,Step_LSC,30002312,onExtend:1514038549000 1 0 4,3e662616,<*> <*> 0 <*>
235,20171223-22:15:48:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,0abafcf6,<*> <*> = <*>
236,20171223-22:15:48:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,NONE,NONE
237,20171223-22:15:48:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127461,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
238,20171223-22:15:48:676,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
239,20171223-22:15:48:679,Step_StandReportReceiver,30002312,REPORT : 7039 5025 150775 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
240,20171223-22:15:49:350,Step_LSC,30002312,onStandStepChanged 3612,93067dc4,onStandStepChanged <*>
241,20171223-22:15:49:366,Step_LSC,30002312,onExtend:1514038550000 1 0 4,3e662616,<*> <*> 0 <*>
242,20171223-22:15:49:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,0abafcf6,<*> <*> = <*>
243,20171223-22:15:49:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,NONE,NONE
244,20171223-22:15:49:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127482,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
245,20171223-22:15:49:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
246,20171223-22:15:49:676,Step_StandReportReceiver,30002312,REPORT : 7040 5026 150796 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
247,20171223-22:15:49:858,Step_LSC,30002312,onStandStepChanged 3613,93067dc4,onStandStepChanged <*>
248,20171223-22:15:49:864,Step_LSC,30002312,onExtend:1514038550000 1 0 4,3e662616,<*> <*> 0 <*>
249,20171223-22:15:50:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,0abafcf6,<*> <*> = <*>
250,20171223-22:15:50:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,NONE,NONE
251,20171223-22:15:50:176,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127504,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
252,20171223-22:15:50:181,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
253,20171223-22:15:50:182,Step_StandReportReceiver,30002312,REPORT : 7041 5027 150818 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
254,20171223-22:15:50:850,Step_LSC,30002312,onStandStepChanged 3614,93067dc4,onStandStepChanged <*>
255,20171223-22:15:50:864,Step_LSC,30002312,onExtend:1514038551000 1 0 4,3e662616,<*> <*> 0 <*>
256,20171223-22:15:51:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,0abafcf6,<*> <*> = <*>
257,20171223-22:15:51:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,NONE,NONE
258,20171223-22:15:51:169,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127525,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
259,20171223-22:15:51:180,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
260,20171223-22:15:51:181,Step_StandReportReceiver,30002312,REPORT : 7042 5027 150839 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
261,20171223-22:15:51:859,Step_LSC,30002312,onStandStepChanged 3616,93067dc4,onStandStepChanged <*>
262,20171223-22:15:51:868,Step_LSC,30002312,onExtend:1514038552000 2 0 4,3e662616,<*> <*> 0 <*>
263,20171223-22:15:52:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,0abafcf6,<*> <*> = <*>
264,20171223-22:15:52:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,NONE,NONE
265,20171223-22:15:52:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127568,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
266,20171223-22:15:52:183,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
267,20171223-22:15:52:183,Step_StandReportReceiver,30002312,REPORT : 7044 5029 150882 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
268,20171223-22:15:52:349,Step_LSC,30002312,onStandStepChanged 3617,93067dc4,onStandStepChanged <*>
269,20171223-22:15:52:363,Step_LSC,30002312,onExtend:1514038553000 1 0 4,3e662616,<*> <*> 0 <*>
270,20171223-22:15:52:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,0abafcf6,<*> <*> = <*>
271,20171223-22:15:52:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,NONE,NONE
272,20171223-22:15:52:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127589,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
273,20171223-22:15:52:674,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
274,20171223-22:15:52:674,Step_StandReportReceiver,30002312,REPORT : 7045 5030 150903 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
275,20171223-22:15:53:349,Step_LSC,30002312,onStandStepChanged 3619,93067dc4,onStandStepChanged <*>
276,20171223-22:15:53:358,Step_LSC,30002312,onExtend:1514038554000 2 0 4,3e662616,<*> <*> 0 <*>
277,20171223-22:15:53:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,0abafcf6,<*> <*> = <*>
278,20171223-22:15:53:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,NONE,NONE
279,20171223-22:15:53:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127632,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
280,20171223-22:15:53:673,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
281,20171223-22:15:53:675,Step_StandReportReceiver,30002312,REPORT : 7047 5031 150946 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
282,20171223-22:15:54:350,Step_LSC,30002312,onStandStepChanged 3620,93067dc4,onStandStepChanged <*>
283,20171223-22:15:54:359,Step_LSC,30002312,onExtend:1514038555000 1 0 4,3e662616,<*> <*> 0 <*>
284,20171223-22:15:54:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,0abafcf6,<*> <*> = <*>
285,20171223-22:15:54:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,NONE,NONE
286,20171223-22:15:54:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127653,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
287,20171223-22:15:54:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
288,20171223-22:15:54:661,Step_StandReportReceiver,30002312,REPORT : 7048 5032 150968 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
289,20171223-22:15:55:349,Step_LSC,30002312,onStandStepChanged 3622,93067dc4,onStandStepChanged <*>
290,20171223-22:15:55:359,Step_LSC,30002312,onExtend:1514038556000 2 0 4,3e662616,<*> <*> 0 <*>
291,20171223-22:15:55:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,0abafcf6,<*> <*> = <*>
292,20171223-22:15:55:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,NONE,NONE
293,20171223-22:15:55:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127696,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
294,20171223-22:15:55:659,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
295,20171223-22:15:55:660,Step_StandReportReceiver,30002312,REPORT : 7050 5033 151011 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
296,20171223-22:15:55:848,Step_LSC,30002312,onStandStepChanged 3624,93067dc4,onStandStepChanged <*>
297,20171223-22:15:55:855,Step_LSC,30002312,onExtend:1514038556000 2 0 4,3e662616,<*> <*> 0 <*>
298,20171223-22:15:56:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,0abafcf6,<*> <*> = <*>
299,20171223-22:15:56:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,NONE,NONE
300,20171223-22:15:56:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127739,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
301,20171223-22:15:56:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
302,20171223-22:15:56:170,Step_StandReportReceiver,30002312,REPORT : 7052 5035 151053 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
303,20171223-22:15:57:851,Step_LSC,30002312,onStandStepChanged 3625,93067dc4,onStandStepChanged <*>
304,20171223-22:15:57:863,Step_LSC,30002312,onExtend:1514038558000 1 0 4,3e662616,<*> <*> 0 <*>
305,20171223-22:15:58:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,0abafcf6,<*> <*> = <*>
306,20171223-22:15:58:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,NONE,NONE
307,20171223-22:15:58:170,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127761,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
308,20171223-22:15:58:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
309,20171223-22:15:58:175,Step_StandReportReceiver,30002312,REPORT : 7053 5035 151075 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
310,20171223-22:15:59:849,Step_LSC,30002312,onStandStepChanged 3626,93067dc4,onStandStepChanged <*>
311,20171223-22:15:59:865,Step_LSC,30002312,onExtend:1514038560000 1 0 4,3e662616,<*> <*> 0 <*>
312,20171223-22:16:0:119,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
313,20171223-22:16:0:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,0abafcf6,<*> <*> = <*>
314,20171223-22:16:0:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,NONE,NONE
315,20171223-22:16:0:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
316,20171223-22:16:0:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
317,20171223-22:16:0:162,Step_StandReportReceiver,30002312,REPORT : 7054 5036 151096 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
318,20171223-22:16:0:849,Step_LSC,30002312,onStandStepChanged 3626,93067dc4,onStandStepChanged <*>
319,20171223-22:16:0:859,Step_LSC,30002312,onExtend:1514038561000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>
320,20171223-22:16:1:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038500000##7054##548458##8661##16256##27204469,0abafcf6,<*> <*> = <*>
321,20171223-22:16:1:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,NONE,NONE
322,20171223-22:16:1:165,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
323,20171223-22:16:1:172,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
324,20171223-22:17:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK
325,20171223-22:17:18:850,Step_LSC,30002312,onStandStepChanged 3626,93067dc4,onStandStepChanged <*>
326,20171223-22:17:18:864,Step_LSC,30002312,onExtend:1514038639000 0 0 4,fed117f9,onExtend:15140<*>000 0 0 <*>
327,20171223-22:17:19:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038500000##7054##548551##8661##16256##27205469,0abafcf6,<*> <*> = <*>
328,20171223-22:17:19:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470,NONE,NONE
329,20171223-22:17:19:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
330,20171223-22:17:19:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
331,20171223-22:17:20:348,Step_LSC,30002312,onStandStepChanged 3628,93067dc4,onStandStepChanged <*>
332,20171223-22:17:20:358,Step_LSC,30002312,onExtend:1514038641000 2 0 4,3e662616,<*> <*> 0 <*>
333,20171223-22:17:20:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7054##548552##8661##16256##27283470,0abafcf6,<*> <*> = <*>
334,20171223-22:17:20:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971,NONE,NONE
335,20171223-22:17:20:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127824,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
336,20171223-22:17:20:669,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
337,20171223-22:17:20:675,Step_StandReportReceiver,30002312,REPORT : 7056 5037 151139 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
338,20171223-22:17:20:853,Step_LSC,30002312,onStandStepChanged 3630,93067dc4,onStandStepChanged <*>
339,20171223-22:17:20:859,Step_LSC,30002312,onExtend:1514038641000 2 0 4,3e662616,<*> <*> 0 <*>
340,20171223-22:17:21:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7056##548553##8661##16256##27284971,0abafcf6,<*> <*> = <*>
341,20171223-22:17:21:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7058##548554##8661##16256##27285475,NONE,NONE
342,20171223-22:17:21:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127867,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
343,20171223-22:17:21:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
344,20171223-22:17:21:165,Step_StandReportReceiver,30002312,REPORT : 7058 5039 151182 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
345,20171223-22:17:21:348,Step_LSC,30002312,onStandStepChanged 3632,93067dc4,onStandStepChanged <*>
346,20171223-22:17:21:353,Step_LSC,30002312,onExtend:1514038642000 2 0 4,3e662616,<*> <*> 0 <*>
347,20171223-22:17:21:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7058##548554##8661##16256##27285475,0abafcf6,<*> <*> = <*>
348,20171223-22:17:21:649,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7060##548555##8661##16256##27285968,NONE,NONE
349,20171223-22:17:21:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127910,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>
350,20171223-22:17:21:663,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240
351,20171223-22:17:21:668,Step_StandReportReceiver,30002312,REPORT : 7060 5040 151225 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240
