LineId,Date,Time,Pid,Tid,Level,Component,Content,EventTemplate,EventId
97,03-17,16:13:45.627,2227,2227,I,PhoneStatusBar,cancelAutohide,*,3389dae3
98,03-17,16:13:45.627,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500","notifyUiVisibilityChanged : vis = #spec# , SystemUiVisibility = #spec#",7885475b
99,03-17,16:13:46.143,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261850777, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked : eventTime = #spec# , event = #spec# , flags = #spec# , uid = #spec#",62a7194a
100,03-17,16:13:46.144,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
101,03-17,16:13:46.145,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
102,03-17,16:13:46.146,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
103,03-17,16:13:46.146,2227,2227,I,PanelView,"onTouchEvent::0, x=271.0, y=14.0","onTouchEvent : : #spec# , x = #spec# . #spec# , y = #spec# . #spec#",8139cf58
104,03-17,16:13:46.148,2227,2227,I,PanelView,schedulePeek,*,3389dae3
105,03-17,16:13:46.153,1702,2113,V,AudioManager,getRingtonePlayer...,*,3389dae3
106,03-17,16:13:46.155,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,disable : < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,fc0e9d38
107,03-17,16:13:46.155,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
108,03-17,16:13:46.158,1702,2113,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true","updateLightsLocked , mInCall = false , mScreenOn = true , ledNotification = = null?true",4767df0e
109,03-17,16:13:46.158,1702,2113,I,NotificationManager,"updateLightsLocked,turn off notificationLight","updateLightsLocked , turn off notificationLight",5cdec6b0
110,03-17,16:13:46.159,1702,3137,V,AudioManager,getRingtonePlayer...,*,3389dae3
111,03-17,16:13:46.161,1702,3137,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true","updateLightsLocked , mInCall = false , mScreenOn = true , ledNotification = = null?true",4767df0e
112,03-17,16:13:46.161,1702,3137,I,NotificationManager,"updateLightsLocked,turn off notificationLight","updateLightsLocked , turn off notificationLight",5cdec6b0
113,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"overlapAmount:196.0, previousNotificationEnd:0.0, newYTranslation:-196.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-529","overlapAmount : #spec# . #spec# , previousNotificationEnd : #spec# . #spec# , newYTranslation : - #spec# . #spec# , location : #spec# , i : #spec# , getTopPadding : #spec# . #spec# , getLocationOnScreen ( ) : - #spec#",ac92af95
114,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:180, i:0","state.clipTopAmount : #spec# , i : #spec#",f692bb60
115,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-529.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
116,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,* * : *,c06a85cc
117,03-17,16:13:46.232,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
118,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000500 newVal=40000600 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
119,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600","notifyUiVisibilityChanged : vis = #spec# , SystemUiVisibility = #spec#",7885475b
120,03-17,16:13:46.241,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
121,03-17,16:13:46.242,2227,2227,I,PanelView,onExpandingStarted,*,3389dae3
122,03-17,16:13:46.250,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
123,03-17,16:13:46.250,2227,2227,I,PanelView,onTrackingStarted,*,3389dae3
124,03-17,16:13:46.277,1702,14640,I,WindowManager,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,Destroying surface Surface ( name = #spec# . #spec# ) called by #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec#,648d0cf3
125,03-17,16:13:46.285,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
126,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"overlapAmount:146.0, previousNotificationEnd:0.0, newYTranslation:-146.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-479","overlapAmount : #spec# . #spec# , previousNotificationEnd : #spec# . #spec# , newYTranslation : - #spec# . #spec# , location : #spec# , i : #spec# , getTopPadding : #spec# . #spec# , getLocationOnScreen ( ) : - #spec#",ac92af95
127,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:130, i:0","state.clipTopAmount : #spec# , i : #spec#",f692bb60
128,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-479.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
129,03-17,16:13:46.291,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,* * : *,c06a85cc
130,03-17,16:13:46.304,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
131,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"overlapAmount:119.0, previousNotificationEnd:0.0, newYTranslation:-119.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-452","overlapAmount : #spec# . #spec# , previousNotificationEnd : #spec# . #spec# , newYTranslation : - #spec# . #spec# , location : #spec# , i : #spec# , getTopPadding : #spec# . #spec# , getLocationOnScreen ( ) : - #spec#",ac92af95
132,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:103, i:0","state.clipTopAmount : #spec# , i : #spec#",f692bb60
133,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-452.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
134,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,* * : *,c06a85cc
135,03-17,16:13:46.317,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
136,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"overlapAmount:85.0, previousNotificationEnd:0.0, newYTranslation:-85.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-418","overlapAmount : #spec# . #spec# , previousNotificationEnd : #spec# . #spec# , newYTranslation : - #spec# . #spec# , location : #spec# , i : #spec# , getTopPadding : #spec# . #spec# , getLocationOnScreen ( ) : - #spec#",ac92af95
137,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:69, i:0","state.clipTopAmount : #spec# , i : #spec#",f692bb60
138,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-418.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
139,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,* * : *,c06a85cc
140,03-17,16:13:46.338,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
141,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"overlapAmount:46.0, previousNotificationEnd:0.0, newYTranslation:-46.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-379","overlapAmount : #spec# . #spec# , previousNotificationEnd : #spec# . #spec# , newYTranslation : - #spec# . #spec# , location : #spec# , i : #spec# , getTopPadding : #spec# . #spec# , getLocationOnScreen ( ) : - #spec#",ac92af95
142,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:30, i:0","state.clipTopAmount : #spec# , i : #spec#",f692bb60
143,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-379.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
144,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,* * : *,c06a85cc
145,03-17,16:13:46.350,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
146,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"overlapAmount:5.0, previousNotificationEnd:0.0, newYTranslation:-5.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-338","overlapAmount : #spec# . #spec# , previousNotificationEnd : #spec# . #spec# , newYTranslation : - #spec# . #spec# , location : #spec# , i : #spec# , getTopPadding : #spec# . #spec# , getLocationOnScreen ( ) : - #spec#",ac92af95
147,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:-1, i:0","state.clipTopAmount : - #spec# , i : #spec#",21970201
148,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-338.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
149,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,* * : *,c06a85cc
150,03-17,16:13:46.368,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
151,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-293.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
152,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
153,03-17,16:13:46.388,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
154,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-250.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
155,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
156,03-17,16:13:46.394,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
157,03-17,16:13:46.397,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
158,03-17,16:13:46.398,2227,2227,I,PanelView,"onTouchEvent::1, x=296.0, y=327.0","onTouchEvent : : #spec# , x = #spec# . #spec# , y = #spec# . #spec#",8139cf58
159,03-17,16:13:46.398,2227,2227,I,PanelView,cancelPeek: false,cancelPeek : false,0b395d93
160,03-17,16:13:46.398,2227,2227,I,PanelView,"flingToHeight: vel=2849.079, expand=true, target=553.0, collapseSpeedUpFactor=1.0, expandBecauseOfFalsing=false","flingToHeight : vel = #spec# . #spec# , expand = * , target = #spec# . #spec# , collapseSpeedUpFactor = #spec# . #spec# , expandBecauseOfFalsing = false",eba1d898
161,03-17,16:13:46.398,2227,2227,I,PanelView,onTrackingStopped: true,onTrackingStopped : true,27b5c264
162,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-240.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
163,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
164,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-200.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
165,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
166,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-168.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
167,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
168,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
169,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
170,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-113.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
171,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
172,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-90.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
173,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
174,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-72.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
175,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
176,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-55.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
177,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
178,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-40.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
179,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
180,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-29.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
181,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
182,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-19.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
183,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
184,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-11.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
185,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
186,03-17,16:13:46.601,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-6.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
187,03-17,16:13:46.602,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
188,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-2.0","updateClipping isOverlap : * , getTopPadding = #spec# . #spec# , Translation = - #spec# . #spec#",7719a0fa
189,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
