LineId,Date,Time,Level,Component,Content,EventTemplate,EventId
139,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
140,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
141,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
142,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
143,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
144,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
145,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
146,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
147,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
148,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
149,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
150,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
151,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
152,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
153,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
154,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
155,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
156,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
157,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
158,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
159,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
160,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
161,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
162,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
163,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
164,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
165,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
166,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
167,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
168,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
169,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
170,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
171,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
172,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
173,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
174,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
175,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
176,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
177,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
178,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
179,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
180,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
181,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
182,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
183,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
184,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
185,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
186,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
187,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
188,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
189,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
190,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
191,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
192,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
193,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
194,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
195,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
196,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
197,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
198,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
199,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
200,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
201,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
202,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
203,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
204,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
205,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
206,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
207,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
208,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
209,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
210,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
211,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
212,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
213,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
214,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
215,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
216,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
217,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
218,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
219,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
220,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
221,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
222,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
223,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
224,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
225,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
226,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
227,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
228,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
229,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
230,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
231,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
232,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
233,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
234,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
235,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
236,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
237,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
238,2016-09-28,04:30:32,Info,CBS,Session: 30546173_4275933214 initialized by client WindowsUpdateAgent.,Session : * initialized by client *,66ef179c
239,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
240,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
241,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
242,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
243,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
244,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
245,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
246,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
247,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
248,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
249,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],ba6af27e
250,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [ HRESULT = #spec# - CBS_E_MANIFEST_INVALID_ITEM ],177f0962
251,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
252,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning : Unrecognized packageExtended attribute.,8e8298b5
